CNC=O
##############
230.000000,0.000000,0.000013
229.942780,0.000000,0.000013
229.885559,0.000000,0.000013
229.828339,0.000000,0.000013
229.771118,0.000000,0.000013
229.713898,0.000000,0.000013
229.656677,0.000000,0.000013
229.599457,0.000000,0.000013
229.542236,0.000000,0.000012
229.485016,0.000000,0.000012
229.427795,0.000000,0.000012
229.370575,0.000000,0.000012
229.313354,0.000000,0.000012
229.256134,0.000000,0.000012
229.198914,0.000000,0.000012
229.141693,0.000000,0.000012
229.084473,0.000000,0.000012
229.027252,0.000000,0.000012
228.970032,0.000000,0.000012
228.912811,0.000000,0.000012
228.855591,0.000000,0.000012
228.798370,0.000000,0.000012
228.741150,0.000000,0.000012
228.683929,0.000000,0.000012
228.626709,0.000000,0.000012
228.569489,0.000000,0.000012
228.512268,0.000000,0.000012
228.455048,0.000000,0.000012
228.397827,0.000000,0.000012
228.340607,0.000000,0.000012
228.283386,0.000000,0.000012
228.226166,0.000000,0.000012
228.168945,0.000000,0.000012
228.111725,0.000000,0.000012
228.054504,0.000000,0.000012
227.997284,0.000000,0.000011
227.940063,0.000000,0.000011
227.882843,0.000000,0.000011
227.825623,0.000000,0.000011
227.768402,0.000000,0.000011
227.711182,0.000000,0.000011
227.653961,0.000000,0.000011
227.596741,0.000000,0.000011
227.539520,0.000000,0.000011
227.482300,0.000000,0.000011
227.425079,0.000000,0.000011
227.367859,0.000000,0.000011
227.310638,0.000000,0.000011
227.253418,0.000000,0.000011
227.196198,0.000000,0.000011
227.138977,0.000000,0.000011
227.081757,0.000000,0.000011
227.024536,0.000000,0.000011
226.967316,0.000000,0.000011
226.910095,0.000000,0.000011
226.852875,0.000000,0.000011
226.795654,0.000000,0.000011
226.738434,0.000000,0.000011
226.681213,0.000000,0.000011
226.623993,0.000000,0.000011
226.566772,0.000000,0.000011
226.509552,0.000000,0.000011
226.452332,0.000000,0.000011
226.395111,0.000000,0.000011
226.337891,0.000000,0.000010
226.280670,0.000000,0.000010
226.223450,0.000000,0.000010
226.166229,0.000000,0.000010
226.109009,0.000000,0.000010
226.051788,0.000000,0.000010
225.994568,0.000000,0.000010
225.937347,0.000000,0.000010
225.880127,0.000000,0.000010
225.822906,0.000000,0.000010
225.765686,0.000000,0.000010
225.708466,0.000000,0.000010
225.651245,0.000000,0.000010
225.594025,0.000000,0.000010
225.536804,0.000000,0.000010
225.479584,0.000000,0.000010
225.422363,0.000000,0.000010
225.365143,0.000000,0.000010
225.307922,0.000000,0.000010
225.250702,0.000000,0.000010
225.193481,0.000000,0.000010
225.136261,0.000000,0.000010
225.079041,0.000000,0.000010
225.021820,0.000000,0.000010
224.964600,0.000000,0.000010
224.907379,0.000000,0.000010
224.850159,0.000000,0.000010
224.792938,0.000000,0.000010
224.735718,0.000000,0.000010
224.678497,0.000000,0.000009
224.621277,0.000000,0.000009
224.564056,0.000000,0.000009
224.506836,0.000000,0.000009
224.449615,0.000000,0.000009
224.392395,0.000000,0.000009
224.335175,0.000000,0.000009
224.277954,0.000000,0.000009
224.220734,0.000000,0.000009
224.163513,0.000000,0.000009
224.106293,0.000000,0.000009
224.049072,0.000000,0.000009
223.991852,0.000000,0.000009
223.934631,0.000000,0.000009
223.877411,0.000000,0.000009
223.820190,0.000000,0.000009
223.762970,0.000000,0.000009
223.705750,0.000000,0.000009
223.648529,0.000000,0.000009
223.591309,0.000000,0.000009
223.534088,0.000000,0.000009
223.476868,0.000000,0.000009
223.419647,0.000000,0.000009
223.362427,0.000000,0.000009
223.305206,0.000000,0.000009
223.247986,0.000000,0.000009
223.190765,0.000000,0.000009
223.133545,0.000000,0.000009
223.076324,0.000000,0.000009
223.019104,0.000000,0.000009
222.961884,0.000000,0.000009
222.904663,0.000000,0.000008
222.847443,0.000000,0.000008
222.790222,0.000000,0.000008
222.733002,0.000000,0.000008
222.675781,0.000000,0.000008
222.618561,0.000000,0.000008
222.561340,0.000000,0.000008
222.504120,0.000000,0.000008
222.446899,0.000000,0.000008
222.389679,0.000000,0.000008
222.332458,0.000000,0.000008
222.275238,0.000000,0.000008
222.218018,0.000000,0.000008
222.160797,0.000000,0.000008
222.103577,0.000000,0.000008
222.046356,0.000000,0.000008
221.989136,0.000000,0.000008
221.931915,0.000000,0.000008
221.874695,0.000000,0.000008
221.817474,0.000000,0.000008
221.760254,0.000000,0.000008
221.703033,0.000000,0.000008
221.645813,0.000000,0.000008
221.588593,0.000000,0.000008
221.531372,0.000000,0.000008
221.474152,0.000000,0.000008
221.416931,0.000000,0.000008
221.359711,0.000000,0.000008
221.302490,0.000000,0.000008
221.245270,0.000000,0.000008
221.188049,0.000000,0.000008
221.130829,0.000000,0.000007
221.073608,0.000000,0.000007
221.016388,0.000000,0.000007
220.959167,0.000000,0.000007
220.901947,0.000000,0.000007
220.844727,0.000000,0.000007
220.787506,0.000000,0.000007
220.730286,0.000000,0.000007
220.673065,0.000000,0.000007
220.615845,0.000000,0.000007
220.558624,0.000000,0.000007
220.501404,0.000000,0.000007
220.444183,0.000000,0.000007
220.386963,0.000000,0.000007
220.329742,0.000000,0.000007
220.272522,0.000000,0.000007
220.215302,0.000000,0.000007
220.158081,0.000000,0.000007
220.100861,0.000000,0.000007
220.043640,0.000000,0.000007
219.986420,0.000000,0.000007
219.929199,0.000000,0.000007
219.871979,0.000000,0.000007
219.814758,0.000000,0.000007
219.757538,0.000000,0.000007
219.700317,0.000000,0.000007
219.643097,0.000000,0.000007
219.585876,0.000000,0.000007
219.528656,0.000000,0.000007
219.471436,0.000000,0.000007
219.414215,0.000000,0.000007
219.356995,0.000000,0.000007
219.299774,0.000000,0.000006
219.242554,0.000000,0.000006
219.185333,0.000000,0.000006
219.128113,0.000000,0.000006
219.070892,0.000000,0.000006
219.013672,0.000000,0.000006
218.956451,0.000000,0.000006
218.899231,0.000000,0.000006
218.842010,0.000000,0.000006
218.784790,0.000000,0.000006
218.727570,0.000000,0.000006
218.670349,0.000000,0.000006
218.613129,0.000000,0.000006
218.555908,0.000000,0.000006
218.498688,0.000000,0.000006
218.441467,0.000000,0.000006
218.384247,0.000000,0.000006
218.327026,0.000000,0.000006
218.269806,0.000000,0.000006
218.212585,0.000000,0.000006
218.155365,0.000000,0.000006
218.098145,0.000000,0.000006
218.040924,0.000000,0.000006
217.983704,0.000000,0.000006
217.926483,0.000000,0.000006
217.869263,0.000000,0.000006
217.812042,0.000000,0.000006
217.754822,0.000000,0.000006
217.697601,0.000000,0.000006
217.640381,0.000000,0.000006
217.583160,0.000000,0.000006
217.525940,0.000000,0.000006
217.468719,0.000000,0.000005
217.411499,0.000000,0.000005
217.354279,0.000000,0.000005
217.297058,0.000000,0.000005
217.239838,0.000000,0.000005
217.182617,0.000000,0.000005
217.125397,0.000000,0.000005
217.068176,0.000000,0.000005
217.010956,0.000000,0.000005
216.953735,0.000000,0.000005
216.896515,0.000000,0.000005
216.839294,0.000000,0.000005
216.782074,0.000000,0.000005
216.724854,0.000000,0.000005
216.667633,0.000000,0.000005
216.610413,0.000000,0.000005
