NCCO
##############
10.000000,0.000000,0.000030
9.996338,0.000000,0.000030
9.992676,0.000000,0.000030
9.989014,0.000000,0.000030
9.985352,0.000000,0.000030
9.981689,0.000000,0.000030
9.978027,0.000000,0.000030
9.974365,0.000000,0.000030
9.970703,0.000000,0.000029
9.967041,0.000000,0.000029
9.963379,0.000000,0.000029
9.959717,0.000000,0.000029
9.956055,0.000000,0.000029
9.952393,0.000000,0.000029
9.948730,0.000000,0.000029
9.945068,0.000000,0.000029
9.941406,0.000000,0.000029
9.937744,0.000000,0.000028
9.934082,0.000000,0.000028
9.930420,0.000000,0.000028
9.926758,0.000000,0.000028
9.923096,0.000000,0.000028
9.919434,0.000000,0.000028
9.915771,0.000000,0.000028
9.912109,0.000000,0.000028
9.908447,0.000000,0.000028
9.904785,0.000000,0.000027
9.901123,0.000000,0.000027
9.897461,0.000000,0.000027
9.893799,0.000000,0.000027
9.890137,0.000000,0.000027
9.886475,0.000000,0.000027
9.882813,0.000000,0.000027
9.879150,0.000000,0.000027
9.875488,0.000000,0.000027
9.871826,0.000000,0.000026
9.868164,0.000000,0.000026
9.864502,0.000000,0.000026
9.860840,0.000000,0.000026
9.857178,0.000000,0.000026
9.853516,0.000000,0.000026
9.849854,0.000000,0.000026
9.846191,0.000000,0.000026
9.842529,0.000000,0.000026
9.838867,0.000000,0.000025
9.835205,0.000000,0.000025
9.831543,0.000000,0.000025
9.827881,0.000000,0.000025
9.824219,0.000000,0.000025
9.820557,0.000000,0.000025
9.816895,0.000000,0.000025
9.813232,0.000000,0.000025
9.809570,0.000000,0.000025
9.805908,0.000000,0.000024
9.802246,0.000000,0.000024
9.798584,0.000000,0.000024
9.794922,0.000000,0.000024
9.791260,0.000000,0.000024
9.787598,0.000000,0.000024
9.783936,0.000000,0.000024
9.780273,0.000000,0.000024
9.776611,0.000000,0.000024
9.772949,0.000000,0.000023
9.769287,0.000000,0.000023
9.765625,0.000000,0.000023
9.761963,0.000000,0.000023
9.758301,0.000000,0.000023
9.754639,0.000000,0.000023
9.750977,0.000000,0.000023
9.747314,0.000000,0.000023
9.743652,0.000000,0.000023
9.739990,0.000000,0.000022
9.736328,0.000000,0.000022
9.732666,0.000000,0.000022
9.729004,0.000000,0.000022
9.725342,0.000000,0.000022
9.721680,0.000000,0.000022
9.718018,0.000000,0.000022
9.714355,0.000000,0.000022
9.710693,0.000000,0.000022
9.707031,0.000000,0.000022
9.703369,0.000000,0.000021
9.699707,0.000000,0.000021
9.696045,0.000000,0.000021
9.692383,0.000000,0.000021
9.688721,0.000000,0.000021
9.685059,0.000000,0.000021
9.681396,0.000000,0.000021
9.677734,0.000000,0.000021
9.674072,0.000000,0.000021
9.670410,0.000000,0.000020
9.666748,0.000000,0.000020
9.663086,0.000000,0.000020
9.659424,0.000000,0.000020
9.655762,0.000000,0.000020
9.652100,0.000000,0.000020
9.648438,0.000000,0.000020
9.644775,0.000000,0.000020
9.641113,0.000000,0.000020
9.637451,0.000000,0.000019
9.633789,0.000000,0.000019
9.630127,0.000000,0.000019
9.626465,0.000000,0.000019
9.622803,0.000000,0.000019
9.619141,0.000000,0.000019
9.615479,0.000000,0.000019
9.611816,0.000000,0.000019
9.608154,0.000000,0.000019
9.604492,0.000000,0.000019
9.600830,0.000000,0.000018
9.597168,0.000000,0.000018
9.593506,0.000000,0.000018
9.589844,0.000000,0.000018
9.586182,0.000000,0.000018
9.582520,0.000000,0.000018
9.578857,0.000000,0.000018
9.575195,0.000000,0.000018
9.571533,0.000000,0.000018
9.567871,0.000000,0.000017
9.564209,0.000000,0.000017
9.560547,0.000000,0.000017
9.556885,0.000000,0.000017
9.553223,0.000000,0.000017
9.549561,0.000000,0.000017
9.545898,0.000000,0.000017
9.542236,0.000000,0.000017
9.538574,0.000000,0.000017
9.534912,0.000000,0.000016
9.531250,0.000000,0.000016
9.527588,0.000000,0.000016
9.523926,0.000000,0.000016
9.520264,0.000000,0.000016
9.516602,0.000000,0.000016
9.512939,0.000000,0.000016
9.509277,0.000000,0.000016
9.505615,0.000000,0.000016
9.501953,0.000000,0.000016
9.498291,0.000000,0.000015
9.494629,0.000000,0.000015
9.490967,0.000000,0.000015
9.487305,0.000000,0.000015
9.483643,0.000000,0.000015
9.479980,0.000000,0.000015
9.476318,0.000000,0.000015
9.472656,0.000000,0.000015
9.468994,0.000000,0.000015
9.465332,0.000000,0.000014
9.461670,0.000000,0.000014
9.458008,0.000000,0.000014
9.454346,0.000000,0.000014
9.450684,0.000000,0.000014
9.447021,0.000000,0.000014
